context_id,budget,source_agent,target_agent,success_self,success_cross,judge_drop,n_samples
longmemeval::d851d5ba,256,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::d851d5ba,256,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::d851d5ba,256,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::d851d5ba,256,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::d851d5ba,256,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::d851d5ba,256,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::d851d5ba,512,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::d851d5ba,512,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::d851d5ba,512,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::d851d5ba,512,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::d851d5ba,512,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::d851d5ba,512,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::d851d5ba,1024,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::d851d5ba,1024,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::d851d5ba,1024,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::d851d5ba,1024,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::d851d5ba,1024,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::d851d5ba,1024,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::c2ac3c61,128,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::c2ac3c61,128,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::c2ac3c61,128,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::c2ac3c61,128,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::c2ac3c61,128,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::c2ac3c61,128,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::c2ac3c61,256,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::c2ac3c61,256,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::c2ac3c61,256,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::c2ac3c61,256,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::c2ac3c61,256,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::c2ac3c61,256,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::c2ac3c61,512,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::c2ac3c61,512,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::c2ac3c61,512,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::c2ac3c61,512,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::c2ac3c61,512,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::c2ac3c61,512,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::c2ac3c61,1024,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::c2ac3c61,1024,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::c2ac3c61,1024,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::c2ac3c61,1024,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::c2ac3c61,1024,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::c2ac3c61,1024,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,128,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,128,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,128,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,128,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,128,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,128,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,256,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,256,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,256,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,256,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,256,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,256,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,512,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,512,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,512,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,512,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,512,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,512,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,1024,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,1024,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,1024,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,1024,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,1024,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::gpt4_2f91af09,1024,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,128,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,128,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,128,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,128,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,128,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,128,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,256,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,256,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,256,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,256,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,256,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,256,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,512,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,512,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,512,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,512,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,512,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,512,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,1024,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,1024,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,1024,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,1024,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,1024,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::60bf93ed_abs,1024,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::852ce960,128,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::852ce960,128,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::852ce960,128,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::852ce960,128,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::852ce960,128,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::852ce960,128,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::852ce960,256,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::852ce960,256,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::852ce960,256,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::852ce960,256,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::852ce960,256,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::852ce960,256,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::852ce960,512,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::852ce960,512,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::852ce960,512,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::852ce960,512,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::852ce960,512,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::852ce960,512,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::852ce960,1024,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::852ce960,1024,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::852ce960,1024,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::852ce960,1024,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::852ce960,1024,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::852ce960,1024,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::41698283,128,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::41698283,128,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::41698283,128,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::41698283,128,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::41698283,128,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::41698283,128,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::41698283,256,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::41698283,256,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::41698283,256,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::41698283,256,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::41698283,256,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::41698283,256,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::41698283,512,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::41698283,512,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::41698283,512,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::41698283,512,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::41698283,512,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::41698283,512,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::41698283,1024,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::41698283,1024,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::41698283,1024,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::41698283,1024,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::41698283,1024,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::41698283,1024,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::38146c39,128,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::38146c39,128,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::38146c39,128,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::38146c39,128,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::38146c39,128,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::38146c39,128,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::38146c39,256,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::38146c39,256,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::38146c39,256,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::38146c39,256,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::38146c39,256,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::38146c39,256,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::38146c39,512,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::38146c39,512,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::38146c39,512,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::38146c39,512,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::38146c39,512,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::38146c39,512,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::38146c39,1024,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::38146c39,1024,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::38146c39,1024,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::38146c39,1024,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::38146c39,1024,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::38146c39,1024,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::57f827a0,128,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::57f827a0,128,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::57f827a0,128,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::57f827a0,128,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::57f827a0,128,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::57f827a0,128,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::57f827a0,256,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::57f827a0,256,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::57f827a0,256,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::57f827a0,256,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::57f827a0,256,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::57f827a0,256,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::57f827a0,512,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::57f827a0,512,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::57f827a0,512,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::57f827a0,512,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::57f827a0,512,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::57f827a0,512,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::57f827a0,1024,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::57f827a0,1024,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::57f827a0,1024,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::57f827a0,1024,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::57f827a0,1024,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::57f827a0,1024,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::6222b6eb,128,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::6222b6eb,128,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::6222b6eb,128,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::6222b6eb,128,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::6222b6eb,128,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::6222b6eb,128,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::6222b6eb,256,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::6222b6eb,256,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::6222b6eb,256,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::6222b6eb,256,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::6222b6eb,256,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::6222b6eb,256,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::6222b6eb,512,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::6222b6eb,512,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::6222b6eb,512,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::6222b6eb,512,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::6222b6eb,512,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::6222b6eb,512,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::6222b6eb,1024,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::6222b6eb,1024,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::6222b6eb,1024,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::6222b6eb,1024,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::6222b6eb,1024,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::6222b6eb,1024,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::c8f1aeed,128,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::c8f1aeed,128,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::c8f1aeed,128,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::c8f1aeed,128,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::c8f1aeed,128,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::c8f1aeed,128,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::c8f1aeed,256,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::c8f1aeed,256,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::c8f1aeed,256,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::c8f1aeed,256,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::c8f1aeed,256,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::c8f1aeed,256,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::c8f1aeed,512,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::c8f1aeed,512,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::c8f1aeed,512,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::c8f1aeed,512,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::c8f1aeed,512,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::c8f1aeed,512,A_cot,A_plan,0.0,0.0,0.0,16
longmemeval::c8f1aeed,1024,A_react,A_plan,0.0,0.0,0.0,16
longmemeval::c8f1aeed,1024,A_react,A_cot,0.0,0.0,0.0,16
longmemeval::c8f1aeed,1024,A_plan,A_react,0.0,0.0,0.0,16
longmemeval::c8f1aeed,1024,A_plan,A_cot,0.0,0.0,0.0,16
longmemeval::c8f1aeed,1024,A_cot,A_react,0.0,0.0,0.0,16
longmemeval::c8f1aeed,1024,A_cot,A_plan,0.0,0.0,0.0,16
