context_id,budget,source_agent,target_agent,action_match_self,action_match_cross,task_drop,policy_divergence
longmemeval::118b2229,1024,A_cot,A_react,0.0,0.0,0.0,1.0
longmemeval::118b2229,1024,A_cot,A_plan,0.0,0.0,0.0,0.9375
longmemeval::66f24dbb,128,A_react,A_plan,0.0,0.0,0.0,1.0
longmemeval::66f24dbb,128,A_react,A_cot,1.0,0.0,1.0,0.0625
longmemeval::66f24dbb,128,A_plan,A_react,0.0,1.0,-1.0,1.0
longmemeval::66f24dbb,128,A_plan,A_cot,1.0,1.0,0.0,1.0
longmemeval::66f24dbb,128,A_cot,A_react,0.0,1.0,-1.0,0.0625
longmemeval::66f24dbb,128,A_cot,A_plan,0.0,0.0,0.0,1.0
longmemeval::66f24dbb,256,A_react,A_plan,1.0,1.0,0.0,1.0
longmemeval::66f24dbb,256,A_react,A_cot,1.0,1.0,0.0,0.0625
longmemeval::66f24dbb,256,A_plan,A_react,1.0,1.0,0.0,1.0
longmemeval::66f24dbb,256,A_plan,A_cot,1.0,1.0,0.0,1.0
longmemeval::66f24dbb,256,A_cot,A_react,1.0,1.0,0.0,0.0625
longmemeval::66f24dbb,256,A_cot,A_plan,0.0,0.0,0.0,1.0
longmemeval::66f24dbb,512,A_react,A_plan,1.0,0.0,1.0,1.0
longmemeval::66f24dbb,512,A_react,A_cot,0.0,1.0,-1.0,0.0625
longmemeval::66f24dbb,512,A_plan,A_react,1.0,0.0,1.0,1.0
longmemeval::66f24dbb,512,A_plan,A_cot,0.0,0.0,0.0,1.0
longmemeval::66f24dbb,512,A_cot,A_react,1.0,1.0,0.0,0.0625
longmemeval::66f24dbb,512,A_cot,A_plan,0.0,0.0,0.0,1.0
longmemeval::66f24dbb,1024,A_react,A_plan,0.0,0.0,0.0,1.0
longmemeval::66f24dbb,1024,A_react,A_cot,1.0,1.0,0.0,0.0625
longmemeval::66f24dbb,1024,A_plan,A_react,1.0,0.0,1.0,1.0
longmemeval::66f24dbb,1024,A_plan,A_cot,1.0,0.0,1.0,1.0
longmemeval::66f24dbb,1024,A_cot,A_react,1.0,1.0,0.0,0.0625
longmemeval::66f24dbb,1024,A_cot,A_plan,0.0,0.0,0.0,1.0
longmemeval::6b168ec8,128,A_react,A_plan,0.0,1.0,-1.0,0.75
longmemeval::6b168ec8,128,A_react,A_cot,1.0,0.0,1.0,0.6875
longmemeval::6b168ec8,128,A_plan,A_react,0.0,0.0,0.0,0.6874999999999999
longmemeval::6b168ec8,128,A_plan,A_cot,1.0,0.0,1.0,0.75
longmemeval::6b168ec8,128,A_cot,A_react,0.0,0.0,0.0,0.9375
longmemeval::6b168ec8,128,A_cot,A_plan,0.0,0.0,0.0,0.5625
longmemeval::6b168ec8,256,A_react,A_plan,0.0,0.0,0.0,0.75
longmemeval::6b168ec8,256,A_react,A_cot,0.0,0.0,0.0,0.6875
longmemeval::6b168ec8,256,A_plan,A_react,0.0,0.0,0.0,0.6874999999999999
longmemeval::6b168ec8,256,A_plan,A_cot,1.0,1.0,0.0,0.75
longmemeval::6b168ec8,256,A_cot,A_react,0.0,0.0,0.0,0.9375
longmemeval::6b168ec8,256,A_cot,A_plan,0.0,0.0,0.0,0.5625
longmemeval::6b168ec8,512,A_react,A_plan,0.0,0.0,0.0,0.75
longmemeval::6b168ec8,512,A_react,A_cot,0.0,0.0,0.0,0.6875
longmemeval::6b168ec8,512,A_plan,A_react,0.0,0.0,0.0,0.6874999999999999
longmemeval::6b168ec8,512,A_plan,A_cot,0.0,0.0,0.0,0.75
longmemeval::6b168ec8,512,A_cot,A_react,0.0,0.0,0.0,0.9375
longmemeval::6b168ec8,512,A_cot,A_plan,0.0,0.0,0.0,0.5625
longmemeval::6b168ec8,1024,A_react,A_plan,0.0,0.0,0.0,0.75
longmemeval::6b168ec8,1024,A_react,A_cot,0.0,1.0,-1.0,0.6875
longmemeval::6b168ec8,1024,A_plan,A_react,0.0,0.0,0.0,0.6874999999999999
longmemeval::6b168ec8,1024,A_plan,A_cot,0.0,0.0,0.0,0.75
longmemeval::6b168ec8,1024,A_cot,A_react,0.0,0.0,0.0,0.9375
longmemeval::6b168ec8,1024,A_cot,A_plan,0.0,0.0,0.0,0.5625
longmemeval::e01b8e2f,128,A_react,A_plan,1.0,1.0,0.0,0.5625
longmemeval::e01b8e2f,128,A_react,A_cot,1.0,1.0,0.0,0.0
longmemeval::e01b8e2f,128,A_plan,A_react,1.0,1.0,0.0,0.375
longmemeval::e01b8e2f,128,A_plan,A_cot,1.0,1.0,0.0,0.625
longmemeval::e01b8e2f,128,A_cot,A_react,1.0,1.0,0.0,0.0625
longmemeval::e01b8e2f,128,A_cot,A_plan,1.0,1.0,0.0,0.5625
longmemeval::e01b8e2f,256,A_react,A_plan,1.0,1.0,0.0,0.5625
longmemeval::e01b8e2f,256,A_react,A_cot,1.0,1.0,0.0,0.0
longmemeval::e01b8e2f,256,A_plan,A_react,1.0,1.0,0.0,0.375
longmemeval::e01b8e2f,256,A_plan,A_cot,1.0,1.0,0.0,0.625
longmemeval::e01b8e2f,256,A_cot,A_react,1.0,1.0,0.0,0.0625
longmemeval::e01b8e2f,256,A_cot,A_plan,1.0,1.0,0.0,0.5625
longmemeval::e01b8e2f,512,A_react,A_plan,0.0,1.0,-1.0,0.5625
longmemeval::e01b8e2f,512,A_react,A_cot,1.0,1.0,0.0,0.0
longmemeval::e01b8e2f,512,A_plan,A_react,1.0,0.0,1.0,0.375
longmemeval::e01b8e2f,512,A_plan,A_cot,1.0,1.0,0.0,0.625
longmemeval::e01b8e2f,512,A_cot,A_react,1.0,1.0,0.0,0.0625
longmemeval::e01b8e2f,512,A_cot,A_plan,1.0,1.0,0.0,0.5625
longmemeval::e01b8e2f,1024,A_react,A_plan,1.0,1.0,0.0,0.5625
longmemeval::e01b8e2f,1024,A_react,A_cot,1.0,1.0,0.0,0.0
longmemeval::e01b8e2f,1024,A_plan,A_react,1.0,0.0,1.0,0.375
longmemeval::e01b8e2f,1024,A_plan,A_cot,1.0,0.0,1.0,0.625
longmemeval::e01b8e2f,1024,A_cot,A_react,1.0,1.0,0.0,0.0625
longmemeval::e01b8e2f,1024,A_cot,A_plan,1.0,1.0,0.0,0.5625
longmemeval::19b5f2b3,128,A_react,A_plan,0.0,0.0,0.0,0.6875
longmemeval::19b5f2b3,128,A_react,A_cot,1.0,1.0,0.0,0.0625
longmemeval::19b5f2b3,128,A_plan,A_react,1.0,0.0,1.0,0.75
longmemeval::19b5f2b3,128,A_plan,A_cot,1.0,1.0,0.0,0.75
longmemeval::19b5f2b3,128,A_cot,A_react,1.0,1.0,0.0,0.0625
longmemeval::19b5f2b3,128,A_cot,A_plan,0.0,0.0,0.0,0.625
longmemeval::19b5f2b3,256,A_react,A_plan,0.0,0.0,0.0,0.6875
longmemeval::19b5f2b3,256,A_react,A_cot,1.0,1.0,0.0,0.0625
longmemeval::19b5f2b3,256,A_plan,A_react,1.0,1.0,0.0,0.75
longmemeval::19b5f2b3,256,A_plan,A_cot,1.0,1.0,0.0,0.75
longmemeval::19b5f2b3,256,A_cot,A_react,1.0,1.0,0.0,0.0625
longmemeval::19b5f2b3,256,A_cot,A_plan,0.0,0.0,0.0,0.625
longmemeval::19b5f2b3,512,A_react,A_plan,0.0,0.0,0.0,0.6875
longmemeval::19b5f2b3,512,A_react,A_cot,1.0,1.0,0.0,0.0625
longmemeval::19b5f2b3,512,A_plan,A_react,1.0,1.0,0.0,0.75
longmemeval::19b5f2b3,512,A_plan,A_cot,1.0,1.0,0.0,0.75
longmemeval::19b5f2b3,512,A_cot,A_react,1.0,1.0,0.0,0.0625
longmemeval::19b5f2b3,512,A_cot,A_plan,0.0,0.0,0.0,0.625
longmemeval::19b5f2b3,1024,A_react,A_plan,0.0,0.0,0.0,0.6875
longmemeval::19b5f2b3,1024,A_react,A_cot,1.0,1.0,0.0,0.0625
longmemeval::19b5f2b3,1024,A_plan,A_react,1.0,1.0,0.0,0.75
longmemeval::19b5f2b3,1024,A_plan,A_cot,1.0,1.0,0.0,0.75
longmemeval::19b5f2b3,1024,A_cot,A_react,1.0,1.0,0.0,0.0625
longmemeval::19b5f2b3,1024,A_cot,A_plan,0.0,0.0,0.0,0.625
longmemeval::c14c00dd,128,A_react,A_plan,0.0,0.0,0.0,0.1875
longmemeval::c14c00dd,128,A_react,A_cot,0.0,0.0,0.0,1.0
longmemeval::c14c00dd,128,A_plan,A_react,0.0,0.0,0.0,0.3125
longmemeval::c14c00dd,128,A_plan,A_cot,0.0,0.0,0.0,1.0
longmemeval::c14c00dd,128,A_cot,A_react,0.0,1.0,-1.0,1.0
longmemeval::c14c00dd,128,A_cot,A_plan,0.0,0.0,0.0,0.5625
longmemeval::c14c00dd,256,A_react,A_plan,0.0,0.0,0.0,0.1875
longmemeval::c14c00dd,256,A_react,A_cot,0.0,0.0,0.0,1.0
longmemeval::c14c00dd,256,A_plan,A_react,0.0,0.0,0.0,0.3125
longmemeval::c14c00dd,256,A_plan,A_cot,0.0,0.0,0.0,1.0
longmemeval::c14c00dd,256,A_cot,A_react,0.0,0.0,0.0,1.0
longmemeval::c14c00dd,256,A_cot,A_plan,0.0,0.0,0.0,0.5625
longmemeval::c14c00dd,512,A_react,A_plan,0.0,0.0,0.0,0.1875
longmemeval::c14c00dd,512,A_react,A_cot,0.0,0.0,0.0,1.0
longmemeval::c14c00dd,512,A_plan,A_react,0.0,0.0,0.0,0.3125
longmemeval::c14c00dd,512,A_plan,A_cot,0.0,0.0,0.0,1.0
longmemeval::c14c00dd,512,A_cot,A_react,0.0,0.0,0.0,1.0
longmemeval::c14c00dd,512,A_cot,A_plan,0.0,0.0,0.0,0.5625
longmemeval::c14c00dd,1024,A_react,A_plan,0.0,0.0,0.0,0.1875
longmemeval::c14c00dd,1024,A_react,A_cot,0.0,0.0,0.0,1.0
longmemeval::c14c00dd,1024,A_plan,A_react,0.0,0.0,0.0,0.3125
longmemeval::c14c00dd,1024,A_plan,A_cot,0.0,0.0,0.0,1.0
longmemeval::c14c00dd,1024,A_cot,A_react,0.0,0.0,0.0,1.0
longmemeval::c14c00dd,1024,A_cot,A_plan,0.0,0.0,0.0,0.5625
longmemeval::b46e15ed,128,A_react,A_plan,0.0,0.0,0.0,1.0
longmemeval::b46e15ed,128,A_react,A_cot,0.0,0.0,0.0,0.4375
longmemeval::b46e15ed,128,A_plan,A_react,0.0,0.0,0.0,1.0
longmemeval::b46e15ed,128,A_plan,A_cot,0.0,0.0,0.0,0.3125
longmemeval::b46e15ed,128,A_cot,A_react,0.0,0.0,0.0,1.0
longmemeval::b46e15ed,128,A_cot,A_plan,0.0,0.0,0.0,1.0
longmemeval::b46e15ed,256,A_react,A_plan,0.0,0.0,0.0,1.0
longmemeval::b46e15ed,256,A_react,A_cot,0.0,0.0,0.0,0.4375
longmemeval::b46e15ed,256,A_plan,A_react,0.0,0.0,0.0,1.0
longmemeval::b46e15ed,256,A_plan,A_cot,0.0,0.0,0.0,0.3125
longmemeval::b46e15ed,256,A_cot,A_react,0.0,0.0,0.0,1.0
longmemeval::b46e15ed,256,A_cot,A_plan,0.0,0.0,0.0,1.0
longmemeval::b46e15ed,512,A_react,A_plan,0.0,0.0,0.0,1.0
longmemeval::b46e15ed,512,A_react,A_cot,0.0,0.0,0.0,0.4375
longmemeval::b46e15ed,512,A_plan,A_react,0.0,0.0,0.0,1.0
longmemeval::b46e15ed,512,A_plan,A_cot,0.0,0.0,0.0,0.3125
longmemeval::b46e15ed,512,A_cot,A_react,0.0,0.0,0.0,1.0
longmemeval::b46e15ed,512,A_cot,A_plan,0.0,0.0,0.0,1.0
longmemeval::b46e15ed,1024,A_react,A_plan,0.0,0.0,0.0,1.0
longmemeval::b46e15ed,1024,A_react,A_cot,0.0,0.0,0.0,0.4375
longmemeval::b46e15ed,1024,A_plan,A_react,0.0,0.0,0.0,1.0
longmemeval::b46e15ed,1024,A_plan,A_cot,0.0,0.0,0.0,0.3125
longmemeval::b46e15ed,1024,A_cot,A_react,0.0,0.0,0.0,1.0
longmemeval::b46e15ed,1024,A_cot,A_plan,0.0,0.0,0.0,1.0
longmemeval::gpt4_1d4ab0c9,128,A_react,A_plan,0.0,0.0,0.0,0.1875
longmemeval::gpt4_1d4ab0c9,128,A_react,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_1d4ab0c9,128,A_plan,A_react,0.0,0.0,0.0,0.125
longmemeval::gpt4_1d4ab0c9,128,A_plan,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_1d4ab0c9,128,A_cot,A_react,0.0,0.0,0.0,1.0
longmemeval::gpt4_1d4ab0c9,128,A_cot,A_plan,0.0,0.0,0.0,1.0
longmemeval::gpt4_1d4ab0c9,256,A_react,A_plan,0.0,0.0,0.0,0.1875
longmemeval::gpt4_1d4ab0c9,256,A_react,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_1d4ab0c9,256,A_plan,A_react,0.0,0.0,0.0,0.125
longmemeval::gpt4_1d4ab0c9,256,A_plan,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_1d4ab0c9,256,A_cot,A_react,0.0,0.0,0.0,1.0
longmemeval::gpt4_1d4ab0c9,256,A_cot,A_plan,0.0,0.0,0.0,1.0
longmemeval::gpt4_1d4ab0c9,512,A_react,A_plan,0.0,0.0,0.0,0.1875
longmemeval::gpt4_1d4ab0c9,512,A_react,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_1d4ab0c9,512,A_plan,A_react,0.0,0.0,0.0,0.125
longmemeval::gpt4_1d4ab0c9,512,A_plan,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_1d4ab0c9,512,A_cot,A_react,0.0,0.0,0.0,1.0
longmemeval::gpt4_1d4ab0c9,512,A_cot,A_plan,0.0,0.0,0.0,1.0
longmemeval::gpt4_1d4ab0c9,1024,A_react,A_plan,0.0,0.0,0.0,0.1875
longmemeval::gpt4_1d4ab0c9,1024,A_react,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_1d4ab0c9,1024,A_plan,A_react,0.0,0.0,0.0,0.125
longmemeval::gpt4_1d4ab0c9,1024,A_plan,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_1d4ab0c9,1024,A_cot,A_react,0.0,0.0,0.0,1.0
longmemeval::gpt4_1d4ab0c9,1024,A_cot,A_plan,0.0,0.0,0.0,1.0
longmemeval::gpt4_468eb063,128,A_react,A_plan,1.0,0.0,1.0,0.25
longmemeval::gpt4_468eb063,128,A_react,A_cot,0.0,1.0,-1.0,1.0
longmemeval::gpt4_468eb063,128,A_plan,A_react,1.0,0.0,1.0,0.875
longmemeval::gpt4_468eb063,128,A_plan,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_468eb063,128,A_cot,A_react,1.0,0.0,1.0,0.25
longmemeval::gpt4_468eb063,128,A_cot,A_plan,0.0,0.0,0.0,0.9375
longmemeval::gpt4_468eb063,256,A_react,A_plan,0.0,0.0,0.0,0.25
longmemeval::gpt4_468eb063,256,A_react,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_468eb063,256,A_plan,A_react,0.0,0.0,0.0,0.875
longmemeval::gpt4_468eb063,256,A_plan,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_468eb063,256,A_cot,A_react,0.0,0.0,0.0,0.25
longmemeval::gpt4_468eb063,256,A_cot,A_plan,0.0,0.0,0.0,0.9375
longmemeval::gpt4_468eb063,512,A_react,A_plan,0.0,0.0,0.0,0.25
longmemeval::gpt4_468eb063,512,A_react,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_468eb063,512,A_plan,A_react,0.0,0.0,0.0,0.875
longmemeval::gpt4_468eb063,512,A_plan,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_468eb063,512,A_cot,A_react,0.0,0.0,0.0,0.25
longmemeval::gpt4_468eb063,512,A_cot,A_plan,0.0,0.0,0.0,0.9375
longmemeval::gpt4_468eb063,1024,A_react,A_plan,0.0,0.0,0.0,0.25
longmemeval::gpt4_468eb063,1024,A_react,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_468eb063,1024,A_plan,A_react,0.0,0.0,0.0,0.875
longmemeval::gpt4_468eb063,1024,A_plan,A_cot,0.0,0.0,0.0,1.0
longmemeval::gpt4_468eb063,1024,A_cot,A_react,0.0,0.0,0.0,0.25
longmemeval::gpt4_468eb063,1024,A_cot,A_plan,0.0,0.0,0.0,0.9375
longmemeval::gpt4_1e4a8aeb,128,A_react,A_plan,0.0,0.0,0.0,1.0
longmemeval::gpt4_1e4a8aeb,128,A_react,A_cot,0.0,0.0,0.0,0.75
longmemeval::gpt4_1e4a8aeb,128,A_plan,A_react,1.0,1.0,0.0,0.8124999999999999
longmemeval::gpt4_1e4a8aeb,128,A_plan,A_cot,0.0,0.0,0.0,0.875
longmemeval::gpt4_1e4a8aeb,128,A_cot,A_react,1.0,1.0,0.0,0.8666666666666667
longmemeval::gpt4_1e4a8aeb,128,A_cot,A_plan,0.0,0.0,0.0,0.9374999999999999
longmemeval::gpt4_1e4a8aeb,256,A_react,A_plan,0.0,0.0,0.0,1.0
longmemeval::gpt4_1e4a8aeb,256,A_react,A_cot,0.0,0.0,0.0,0.75
longmemeval::gpt4_1e4a8aeb,256,A_plan,A_react,1.0,1.0,0.0,0.8124999999999999
longmemeval::gpt4_1e4a8aeb,256,A_plan,A_cot,0.0,0.0,0.0,0.875
longmemeval::gpt4_1e4a8aeb,256,A_cot,A_react,1.0,1.0,0.0,0.8666666666666667
longmemeval::gpt4_1e4a8aeb,256,A_cot,A_plan,0.0,0.0,0.0,0.9374999999999999
longmemeval::gpt4_1e4a8aeb,512,A_react,A_plan,0.0,0.0,0.0,1.0
longmemeval::gpt4_1e4a8aeb,512,A_react,A_cot,0.0,0.0,0.0,0.75
longmemeval::gpt4_1e4a8aeb,512,A_plan,A_react,1.0,1.0,0.0,0.8124999999999999
longmemeval::gpt4_1e4a8aeb,512,A_plan,A_cot,0.0,0.0,0.0,0.875
longmemeval::gpt4_1e4a8aeb,512,A_cot,A_react,1.0,1.0,0.0,0.8666666666666667
longmemeval::gpt4_1e4a8aeb,512,A_cot,A_plan,0.0,0.0,0.0,0.9374999999999999
longmemeval::gpt4_1e4a8aeb,1024,A_react,A_plan,0.0,0.0,0.0,1.0
longmemeval::gpt4_1e4a8aeb,1024,A_react,A_cot,0.0,0.0,0.0,0.75
longmemeval::gpt4_1e4a8aeb,1024,A_plan,A_react,1.0,1.0,0.0,0.8124999999999999
longmemeval::gpt4_1e4a8aeb,1024,A_plan,A_cot,0.0,0.0,0.0,0.875
longmemeval::gpt4_1e4a8aeb,1024,A_cot,A_react,1.0,1.0,0.0,0.8666666666666667
longmemeval::gpt4_1e4a8aeb,1024,A_cot,A_plan,0.0,0.0,0.0,0.9374999999999999
longmemeval::27016adc,128,A_react,A_plan,1.0,1.0,0.0,0.5
longmemeval::27016adc,128,A_react,A_cot,1.0,0.0,1.0,0.5
longmemeval::27016adc,128,A_plan,A_react,1.0,1.0,0.0,0.5
longmemeval::27016adc,128,A_plan,A_cot,1.0,1.0,0.0,0.25
longmemeval::27016adc,128,A_cot,A_react,1.0,1.0,0.0,0.5625
longmemeval::27016adc,128,A_cot,A_plan,1.0,1.0,0.0,0.3125
longmemeval::27016adc,256,A_react,A_plan,1.0,1.0,0.0,0.5
longmemeval::27016adc,256,A_react,A_cot,1.0,1.0,0.0,0.5
longmemeval::27016adc,256,A_plan,A_react,1.0,1.0,0.0,0.5
longmemeval::27016adc,256,A_plan,A_cot,1.0,1.0,0.0,0.25
longmemeval::27016adc,256,A_cot,A_react,1.0,1.0,0.0,0.5625
longmemeval::27016adc,256,A_cot,A_plan,1.0,1.0,0.0,0.3125
longmemeval::27016adc,512,A_react,A_plan,1.0,1.0,0.0,0.5
longmemeval::27016adc,512,A_react,A_cot,1.0,1.0,0.0,0.5
longmemeval::27016adc,512,A_plan,A_react,1.0,1.0,0.0,0.5
longmemeval::27016adc,512,A_plan,A_cot,1.0,1.0,0.0,0.25
longmemeval::27016adc,512,A_cot,A_react,1.0,1.0,0.0,0.5625
longmemeval::27016adc,512,A_cot,A_plan,1.0,1.0,0.0,0.3125
longmemeval::27016adc,1024,A_react,A_plan,0.0,1.0,-1.0,0.5
longmemeval::27016adc,1024,A_react,A_cot,1.0,1.0,0.0,0.5
longmemeval::27016adc,1024,A_plan,A_react,1.0,1.0,0.0,0.5
longmemeval::27016adc,1024,A_plan,A_cot,1.0,0.0,1.0,0.25
longmemeval::27016adc,1024,A_cot,A_react,1.0,1.0,0.0,0.5625
longmemeval::27016adc,1024,A_cot,A_plan,0.0,1.0,-1.0,0.3125
