model,prompt_family,init_type,condition_type,fact_type,round,hazard,survival_rate
qwen,general_task_aware,FACT_TABLE_ONLY,needed,RUNTIME_VARIABLE,3,1.0666666661052204e-08,0.9375
qwen,general_task_aware,FACT_TABLE_ONLY,needed,RUNTIME_VARIABLE,4,1.0666666661052204e-08,0.9375
qwen,general_task_aware,FACT_TABLE_ONLY,needed,RUNTIME_VARIABLE,5,0.06666667662222214,0.875
qwen,general_task_aware,FACT_TABLE_ONLY,needed,RUNTIME_VARIABLE,6,1.142857131153363e-08,0.875
qwen,general_task_aware,NARRATIVE_HEAVY,needed,ACTION_OUTCOME,0,0.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,ACTION_OUTCOME,1,0.25000000749999984,0.75
qwen,general_task_aware,NARRATIVE_HEAVY,needed,ACTION_OUTCOME,2,1.3333333215292953e-08,0.75
qwen,general_task_aware,NARRATIVE_HEAVY,needed,ACTION_OUTCOME,3,0.3333333422222221,0.5
qwen,general_task_aware,NARRATIVE_HEAVY,needed,ACTION_OUTCOME,4,-0.4999999700000004,0.75
qwen,general_task_aware,NARRATIVE_HEAVY,needed,ACTION_OUTCOME,5,1.3333333215292953e-08,0.75
qwen,general_task_aware,NARRATIVE_HEAVY,needed,ACTION_OUTCOME,6,1.3333333215292953e-08,0.75
qwen,general_task_aware,NARRATIVE_HEAVY,needed,API_SCHEMA_OR_PARAMETER,0,0.1428571428571429,0.8571428571428571
qwen,general_task_aware,NARRATIVE_HEAVY,needed,API_SCHEMA_OR_PARAMETER,1,0.5833333381944443,0.35714285714285715
qwen,general_task_aware,NARRATIVE_HEAVY,needed,API_SCHEMA_OR_PARAMETER,2,2.799999920810592e-08,0.35714285714285715
qwen,general_task_aware,NARRATIVE_HEAVY,needed,API_SCHEMA_OR_PARAMETER,3,2.799999920810592e-08,0.35714285714285715
qwen,general_task_aware,NARRATIVE_HEAVY,needed,API_SCHEMA_OR_PARAMETER,4,2.799999920810592e-08,0.35714285714285715
qwen,general_task_aware,NARRATIVE_HEAVY,needed,API_SCHEMA_OR_PARAMETER,5,2.799999920810592e-08,0.35714285714285715
qwen,general_task_aware,NARRATIVE_HEAVY,needed,API_SCHEMA_OR_PARAMETER,6,2.799999920810592e-08,0.35714285714285715
qwen,general_task_aware,NARRATIVE_HEAVY,needed,AUTH_OR_ACCESS_TOKEN,0,0.44999999999999996,0.55
qwen,general_task_aware,NARRATIVE_HEAVY,needed,AUTH_OR_ACCESS_TOKEN,1,0.3636363752066115,0.35
qwen,general_task_aware,NARRATIVE_HEAVY,needed,AUTH_OR_ACCESS_TOKEN,2,2.8571427779233716e-08,0.35
qwen,general_task_aware,NARRATIVE_HEAVY,needed,AUTH_OR_ACCESS_TOKEN,3,2.8571427779233716e-08,0.35
qwen,general_task_aware,NARRATIVE_HEAVY,needed,AUTH_OR_ACCESS_TOKEN,4,2.8571427779233716e-08,0.35
qwen,general_task_aware,NARRATIVE_HEAVY,needed,AUTH_OR_ACCESS_TOKEN,5,2.8571427779233716e-08,0.35
qwen,general_task_aware,NARRATIVE_HEAVY,needed,AUTH_OR_ACCESS_TOKEN,6,2.8571427779233716e-08,0.35
qwen,general_task_aware,NARRATIVE_HEAVY,needed,COMPLETED_SUBTASK,0,0.33333333333333337,0.6666666666666666
qwen,general_task_aware,NARRATIVE_HEAVY,needed,COMPLETED_SUBTASK,1,1.4999999797815633e-08,0.6666666666666666
qwen,general_task_aware,NARRATIVE_HEAVY,needed,COMPLETED_SUBTASK,2,0.5000000075,0.3333333333333333
qwen,general_task_aware,NARRATIVE_HEAVY,needed,COMPLETED_SUBTASK,3,2.9999999040519754e-08,0.3333333333333333
qwen,general_task_aware,NARRATIVE_HEAVY,needed,COMPLETED_SUBTASK,4,-0.9999999400000019,0.6666666666666666
qwen,general_task_aware,NARRATIVE_HEAVY,needed,COMPLETED_SUBTASK,5,0.5000000075,0.3333333333333333
qwen,general_task_aware,NARRATIVE_HEAVY,needed,COMPLETED_SUBTASK,6,-0.9999999400000019,0.6666666666666666
qwen,general_task_aware,NARRATIVE_HEAVY,needed,ENVIRONMENT_STATE,0,0.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,ENVIRONMENT_STATE,1,9.999999828202988e-09,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,ENVIRONMENT_STATE,2,9.999999828202988e-09,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,ENVIRONMENT_STATE,3,9.999999828202988e-09,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,ENVIRONMENT_STATE,4,9.999999828202988e-09,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,ENVIRONMENT_STATE,5,9.999999828202988e-09,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,ENVIRONMENT_STATE,6,9.999999828202988e-09,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,EXACT_IDENTIFIER,0,0.16666666666666663,0.8333333333333334
qwen,general_task_aware,NARRATIVE_HEAVY,needed,EXACT_IDENTIFIER,1,1.1999999882661427e-08,0.8333333333333334
qwen,general_task_aware,NARRATIVE_HEAVY,needed,EXACT_IDENTIFIER,2,1.1999999882661427e-08,0.8333333333333334
qwen,general_task_aware,NARRATIVE_HEAVY,needed,EXACT_IDENTIFIER,3,0.20000000959999997,0.6666666666666666
qwen,general_task_aware,NARRATIVE_HEAVY,needed,EXACT_IDENTIFIER,4,-0.12499998312500016,0.75
qwen,general_task_aware,NARRATIVE_HEAVY,needed,EXACT_IDENTIFIER,5,1.3333333215292953e-08,0.75
qwen,general_task_aware,NARRATIVE_HEAVY,needed,EXACT_IDENTIFIER,6,0.11111112296296288,0.6666666666666666
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NARRATIVE_PROGRESS,0,0.5,0.5
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NARRATIVE_PROGRESS,1,1.0,0.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NARRATIVE_PROGRESS,2,,0.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NARRATIVE_PROGRESS,3,,0.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NARRATIVE_PROGRESS,4,,0.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NARRATIVE_PROGRESS,5,,0.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NARRATIVE_PROGRESS,6,,0.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,0,0.375,0.625
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,1,0.6000000064,0.25
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,2,0.2500000299999988,0.1875
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,3,5.333333041868116e-08,0.1875
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,4,5.333333041868116e-08,0.1875
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,5,5.333333041868116e-08,0.1875
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,6,5.333333041868116e-08,0.1875
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NUMERIC_OR_DATE_LITERAL,0,0.16666666666666663,0.8333333333333334
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NUMERIC_OR_DATE_LITERAL,1,1.1999999882661427e-08,0.8333333333333334
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NUMERIC_OR_DATE_LITERAL,2,0.20000000959999997,0.6666666666666666
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NUMERIC_OR_DATE_LITERAL,3,1.4999999797815633e-08,0.6666666666666666
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NUMERIC_OR_DATE_LITERAL,4,1.4999999797815633e-08,0.6666666666666666
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NUMERIC_OR_DATE_LITERAL,5,1.4999999797815633e-08,0.6666666666666666
qwen,general_task_aware,NARRATIVE_HEAVY,needed,NUMERIC_OR_DATE_LITERAL,6,1.4999999797815633e-08,0.6666666666666666
qwen,general_task_aware,NARRATIVE_HEAVY,needed,RUNTIME_VARIABLE,0,0.3125,0.6875
qwen,general_task_aware,NARRATIVE_HEAVY,needed,RUNTIME_VARIABLE,1,0.272727283305785,0.5
qwen,general_task_aware,NARRATIVE_HEAVY,needed,RUNTIME_VARIABLE,2,0.12500001749999978,0.4375
qwen,general_task_aware,NARRATIVE_HEAVY,needed,RUNTIME_VARIABLE,3,-0.28571425632653136,0.5625
qwen,general_task_aware,NARRATIVE_HEAVY,needed,RUNTIME_VARIABLE,4,0.11111112691358005,0.5
qwen,general_task_aware,NARRATIVE_HEAVY,needed,RUNTIME_VARIABLE,5,1.9999999656405976e-08,0.5
qwen,general_task_aware,NARRATIVE_HEAVY,needed,RUNTIME_VARIABLE,6,1.9999999656405976e-08,0.5
qwen,general_task_aware,RAW_FULL,needed,ACTION_OUTCOME,0,0.0,1.0
qwen,general_task_aware,RAW_FULL,needed,ACTION_OUTCOME,1,0.2307692384615383,0.7692307692307693
qwen,general_task_aware,RAW_FULL,needed,ACTION_OUTCOME,2,0.3000000091,0.5384615384615384
qwen,general_task_aware,RAW_FULL,needed,ACTION_OUTCOME,3,-0.14285712163265352,0.6153846153846154
qwen,general_task_aware,RAW_FULL,needed,ACTION_OUTCOME,4,0.12500001421874996,0.5384615384615384
qwen,general_task_aware,RAW_FULL,needed,ACTION_OUTCOME,5,1.8571428284097635e-08,0.5384615384615384
qwen,general_task_aware,RAW_FULL,needed,ACTION_OUTCOME,6,1.8571428284097635e-08,0.5384615384615384
qwen,general_task_aware,RAW_FULL,needed,API_SCHEMA_OR_PARAMETER,0,0.024390243902439046,0.975609756097561
qwen,general_task_aware,RAW_FULL,needed,API_SCHEMA_OR_PARAMETER,1,0.42500000589374987,0.5609756097560976
qwen,general_task_aware,RAW_FULL,needed,API_SCHEMA_OR_PARAMETER,2,0.13043479810964076,0.4878048780487805
qwen,general_task_aware,RAW_FULL,needed,API_SCHEMA_OR_PARAMETER,3,2.049999958675386e-08,0.4878048780487805
qwen,general_task_aware,RAW_FULL,needed,API_SCHEMA_OR_PARAMETER,4,2.049999958675386e-08,0.4878048780487805
qwen,general_task_aware,RAW_FULL,needed,API_SCHEMA_OR_PARAMETER,5,2.049999958675386e-08,0.4878048780487805
qwen,general_task_aware,RAW_FULL,needed,API_SCHEMA_OR_PARAMETER,6,2.049999958675386e-08,0.4878048780487805
qwen,general_task_aware,RAW_FULL,needed,AUTH_OR_ACCESS_TOKEN,0,0.0,1.0
qwen,general_task_aware,RAW_FULL,needed,AUTH_OR_ACCESS_TOKEN,1,0.44000000559999985,0.56
qwen,general_task_aware,RAW_FULL,needed,AUTH_OR_ACCESS_TOKEN,2,0.14285715816326527,0.48
qwen,general_task_aware,RAW_FULL,needed,AUTH_OR_ACCESS_TOKEN,3,2.0833332836645013e-08,0.48
qwen,general_task_aware,RAW_FULL,needed,AUTH_OR_ACCESS_TOKEN,4,2.0833332836645013e-08,0.48
qwen,general_task_aware,RAW_FULL,needed,AUTH_OR_ACCESS_TOKEN,5,2.0833332836645013e-08,0.48
qwen,general_task_aware,RAW_FULL,needed,AUTH_OR_ACCESS_TOKEN,6,2.0833332836645013e-08,0.48
qwen,general_task_aware,RAW_FULL,needed,COMPLETED_SUBTASK,0,0.0,1.0
qwen,general_task_aware,RAW_FULL,needed,COMPLETED_SUBTASK,1,0.3333333399999999,0.6666666666666666
qwen,general_task_aware,RAW_FULL,needed,COMPLETED_SUBTASK,2,1.4999999797815633e-08,0.6666666666666666
qwen,general_task_aware,RAW_FULL,needed,COMPLETED_SUBTASK,3,0.2500000112499998,0.5
qwen,general_task_aware,RAW_FULL,needed,COMPLETED_SUBTASK,4,-0.33333330666666705,0.6666666666666666
qwen,general_task_aware,RAW_FULL,needed,COMPLETED_SUBTASK,5,1.4999999797815633e-08,0.6666666666666666
qwen,general_task_aware,RAW_FULL,needed,COMPLETED_SUBTASK,6,0.2500000112499998,0.5
qwen,general_task_aware,RAW_FULL,needed,ENVIRONMENT_STATE,0,0.0,1.0
qwen,general_task_aware,RAW_FULL,needed,ENVIRONMENT_STATE,1,1.0,0.0
qwen,general_task_aware,RAW_FULL,needed,ENVIRONMENT_STATE,2,,0.0
qwen,general_task_aware,RAW_FULL,needed,ENVIRONMENT_STATE,3,,0.0
qwen,general_task_aware,RAW_FULL,needed,ENVIRONMENT_STATE,4,,0.0
qwen,general_task_aware,RAW_FULL,needed,ENVIRONMENT_STATE,5,,0.0
qwen,general_task_aware,RAW_FULL,needed,ENVIRONMENT_STATE,6,,0.0
qwen,general_task_aware,RAW_FULL,needed,EXACT_IDENTIFIER,0,0.0714285714285714,0.9285714285714286
qwen,general_task_aware,RAW_FULL,needed,EXACT_IDENTIFIER,1,0.11538462491124257,0.8214285714285714
qwen,general_task_aware,RAW_FULL,needed,EXACT_IDENTIFIER,2,0.26086957421550094,0.6071428571428571
qwen,general_task_aware,RAW_FULL,needed,EXACT_IDENTIFIER,3,-0.05882351197231861,0.6428571428571429
qwen,general_task_aware,RAW_FULL,needed,EXACT_IDENTIFIER,4,0.0555555702469136,0.6071428571428571
qwen,general_task_aware,RAW_FULL,needed,EXACT_IDENTIFIER,5,-0.05882351197231861,0.6428571428571429
qwen,general_task_aware,RAW_FULL,needed,EXACT_IDENTIFIER,6,0.0555555702469136,0.6071428571428571
qwen,general_task_aware,RAW_FULL,needed,NARRATIVE_GOAL,0,0.0,1.0
qwen,general_task_aware,RAW_FULL,needed,NARRATIVE_GOAL,1,0.500000005,0.5
qwen,general_task_aware,RAW_FULL,needed,NARRATIVE_GOAL,2,1.9999999656405976e-08,0.5
qwen,general_task_aware,RAW_FULL,needed,NARRATIVE_GOAL,3,1.9999999656405976e-08,0.5
qwen,general_task_aware,RAW_FULL,needed,NARRATIVE_GOAL,4,1.9999999656405976e-08,0.5
qwen,general_task_aware,RAW_FULL,needed,NARRATIVE_GOAL,5,1.9999999656405976e-08,0.5
qwen,general_task_aware,RAW_FULL,needed,NARRATIVE_GOAL,6,1.9999999656405976e-08,0.5
qwen,general_task_aware,RAW_FULL,needed,NARRATIVE_PROGRESS,0,0.16666666666666663,0.8333333333333334
qwen,general_task_aware,RAW_FULL,needed,NARRATIVE_PROGRESS,1,1.0,0.0
qwen,general_task_aware,RAW_FULL,needed,NARRATIVE_PROGRESS,2,,0.16666666666666666
qwen,general_task_aware,RAW_FULL,needed,NARRATIVE_PROGRESS,3,5.999999641570497e-08,0.16666666666666666
qwen,general_task_aware,RAW_FULL,needed,NARRATIVE_PROGRESS,4,5.999999641570497e-08,0.16666666666666666
qwen,general_task_aware,RAW_FULL,needed,NARRATIVE_PROGRESS,5,1.0,0.0
qwen,general_task_aware,RAW_FULL,needed,NARRATIVE_PROGRESS,6,,0.0
qwen,general_task_aware,RAW_FULL,needed,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,0,0.0,1.0
qwen,general_task_aware,RAW_FULL,needed,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,1,0.82500000175,0.175
qwen,general_task_aware,RAW_FULL,needed,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,2,0.14285719183673184,0.15
qwen,general_task_aware,RAW_FULL,needed,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,3,-0.16666658888889407,0.175
qwen,general_task_aware,RAW_FULL,needed,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,4,-0.14285707755102428,0.2
qwen,general_task_aware,RAW_FULL,needed,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,5,0.12500004374999785,0.175
qwen,general_task_aware,RAW_FULL,needed,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,6,0.14285719183673184,0.15
qwen,general_task_aware,RAW_FULL,needed,NUMERIC_OR_DATE_LITERAL,0,0.16666666666666663,0.8333333333333334
qwen,general_task_aware,RAW_FULL,needed,NUMERIC_OR_DATE_LITERAL,1,0.20000000959999997,0.6666666666666666
qwen,general_task_aware,RAW_FULL,needed,NUMERIC_OR_DATE_LITERAL,2,1.4999999797815633e-08,0.6666666666666666
qwen,general_task_aware,RAW_FULL,needed,NUMERIC_OR_DATE_LITERAL,3,1.4999999797815633e-08,0.6666666666666666
qwen,general_task_aware,RAW_FULL,needed,NUMERIC_OR_DATE_LITERAL,4,0.12500001312499975,0.5833333333333334
qwen,general_task_aware,RAW_FULL,needed,NUMERIC_OR_DATE_LITERAL,5,1.7142856911789295e-08,0.5833333333333334
qwen,general_task_aware,RAW_FULL,needed,NUMERIC_OR_DATE_LITERAL,6,-0.1428571232653062,0.6666666666666666
qwen,general_task_aware,RAW_FULL,needed,RUNTIME_VARIABLE,0,0.023809523809523836,0.9761904761904762
qwen,general_task_aware,RAW_FULL,needed,RUNTIME_VARIABLE,1,0.36585366503271854,0.6190476190476191
qwen,general_task_aware,RAW_FULL,needed,RUNTIME_VARIABLE,2,-0.07692305952662726,0.6666666666666666
qwen,general_task_aware,RAW_FULL,needed,RUNTIME_VARIABLE,3,0.17857144089285693,0.5476190476190477
qwen,general_task_aware,RAW_FULL,needed,RUNTIME_VARIABLE,4,-0.0869565018903593,0.5952380952380952
qwen,general_task_aware,RAW_FULL,needed,RUNTIME_VARIABLE,5,0.1200000147839998,0.5238095238095238
qwen,general_task_aware,RAW_FULL,needed,RUNTIME_VARIABLE,6,-0.04545452549586804,0.5476190476190477
qwen,general_task_aware,RAW_FULL,unneeded,ACTION_OUTCOME,0,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,ACTION_OUTCOME,1,0.3333333399999999,0.6666666666666666
qwen,general_task_aware,RAW_FULL,unneeded,ACTION_OUTCOME,2,1.4999999797815633e-08,0.6666666666666666
qwen,general_task_aware,RAW_FULL,unneeded,ACTION_OUTCOME,3,1.4999999797815633e-08,0.6666666666666666
qwen,general_task_aware,RAW_FULL,unneeded,ACTION_OUTCOME,4,1.4999999797815633e-08,0.6666666666666666
qwen,general_task_aware,RAW_FULL,unneeded,ACTION_OUTCOME,5,1.4999999797815633e-08,0.6666666666666666
qwen,general_task_aware,RAW_FULL,unneeded,ACTION_OUTCOME,6,1.4999999797815633e-08,0.6666666666666666
qwen,general_task_aware,RAW_FULL,unneeded,API_SCHEMA_OR_PARAMETER,0,0.03703703703703709,0.9629629629629629
qwen,general_task_aware,RAW_FULL,unneeded,API_SCHEMA_OR_PARAMETER,1,0.6923076955029586,0.2962962962962963
qwen,general_task_aware,RAW_FULL,unneeded,API_SCHEMA_OR_PARAMETER,2,0.2500000253124991,0.2222222222222222
qwen,general_task_aware,RAW_FULL,unneeded,API_SCHEMA_OR_PARAMETER,3,0.16666670416666496,0.18518518518518517
qwen,general_task_aware,RAW_FULL,unneeded,API_SCHEMA_OR_PARAMETER,4,5.399999702948577e-08,0.18518518518518517
qwen,general_task_aware,RAW_FULL,unneeded,API_SCHEMA_OR_PARAMETER,5,5.399999702948577e-08,0.18518518518518517
qwen,general_task_aware,RAW_FULL,unneeded,API_SCHEMA_OR_PARAMETER,6,5.399999702948577e-08,0.18518518518518517
qwen,general_task_aware,RAW_FULL,unneeded,AUTH_OR_ACCESS_TOKEN,0,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,AUTH_OR_ACCESS_TOKEN,1,0.600000004,0.4
qwen,general_task_aware,RAW_FULL,unneeded,AUTH_OR_ACCESS_TOKEN,2,0.16666668749999958,0.3333333333333333
qwen,general_task_aware,RAW_FULL,unneeded,AUTH_OR_ACCESS_TOKEN,3,0.20000002399999928,0.26666666666666666
qwen,general_task_aware,RAW_FULL,unneeded,AUTH_OR_ACCESS_TOKEN,4,3.749999855084951e-08,0.26666666666666666
qwen,general_task_aware,RAW_FULL,unneeded,AUTH_OR_ACCESS_TOKEN,5,3.749999855084951e-08,0.26666666666666666
qwen,general_task_aware,RAW_FULL,unneeded,AUTH_OR_ACCESS_TOKEN,6,3.749999855084951e-08,0.26666666666666666
qwen,general_task_aware,RAW_FULL,unneeded,COMPLETED_SUBTASK,0,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,COMPLETED_SUBTASK,1,0.6666666699999999,0.3333333333333333
qwen,general_task_aware,RAW_FULL,unneeded,COMPLETED_SUBTASK,2,2.9999999040519754e-08,0.3333333333333333
qwen,general_task_aware,RAW_FULL,unneeded,COMPLETED_SUBTASK,3,2.9999999040519754e-08,0.3333333333333333
qwen,general_task_aware,RAW_FULL,unneeded,COMPLETED_SUBTASK,4,2.9999999040519754e-08,0.3333333333333333
qwen,general_task_aware,RAW_FULL,unneeded,COMPLETED_SUBTASK,5,2.9999999040519754e-08,0.3333333333333333
qwen,general_task_aware,RAW_FULL,unneeded,COMPLETED_SUBTASK,6,2.9999999040519754e-08,0.3333333333333333
qwen,general_task_aware,RAW_FULL,unneeded,ENVIRONMENT_STATE,0,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,ENVIRONMENT_STATE,1,1.0,0.0
qwen,general_task_aware,RAW_FULL,unneeded,ENVIRONMENT_STATE,2,,0.0
qwen,general_task_aware,RAW_FULL,unneeded,ENVIRONMENT_STATE,3,,0.0
qwen,general_task_aware,RAW_FULL,unneeded,ENVIRONMENT_STATE,4,,0.0
qwen,general_task_aware,RAW_FULL,unneeded,ENVIRONMENT_STATE,5,,0.0
qwen,general_task_aware,RAW_FULL,unneeded,ENVIRONMENT_STATE,6,,0.0
qwen,general_task_aware,RAW_FULL,unneeded,EXACT_IDENTIFIER,0,0.0625,0.9375
qwen,general_task_aware,RAW_FULL,unneeded,EXACT_IDENTIFIER,1,0.2666666744888888,0.6875
qwen,general_task_aware,RAW_FULL,unneeded,EXACT_IDENTIFIER,2,0.1818181937190082,0.5625
qwen,general_task_aware,RAW_FULL,unneeded,EXACT_IDENTIFIER,3,0.22222223604938252,0.4375
qwen,general_task_aware,RAW_FULL,unneeded,EXACT_IDENTIFIER,4,2.2857142290000354e-08,0.4375
qwen,general_task_aware,RAW_FULL,unneeded,EXACT_IDENTIFIER,5,0.14285716244897917,0.375
qwen,general_task_aware,RAW_FULL,unneeded,EXACT_IDENTIFIER,6,2.6666665986496696e-08,0.375
qwen,general_task_aware,RAW_FULL,unneeded,NARRATIVE_GOAL,0,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,NARRATIVE_GOAL,1,0.500000005,0.5
qwen,general_task_aware,RAW_FULL,unneeded,NARRATIVE_GOAL,2,1.9999999656405976e-08,0.5
qwen,general_task_aware,RAW_FULL,unneeded,NARRATIVE_GOAL,3,1.9999999656405976e-08,0.5
qwen,general_task_aware,RAW_FULL,unneeded,NARRATIVE_GOAL,4,1.9999999656405976e-08,0.5
qwen,general_task_aware,RAW_FULL,unneeded,NARRATIVE_GOAL,5,1.9999999656405976e-08,0.5
qwen,general_task_aware,RAW_FULL,unneeded,NARRATIVE_GOAL,6,1.9999999656405976e-08,0.5
qwen,general_task_aware,RAW_FULL,unneeded,NARRATIVE_PROGRESS,0,0.25,0.75
qwen,general_task_aware,RAW_FULL,unneeded,NARRATIVE_PROGRESS,1,1.0,0.0
qwen,general_task_aware,RAW_FULL,unneeded,NARRATIVE_PROGRESS,2,,0.0
qwen,general_task_aware,RAW_FULL,unneeded,NARRATIVE_PROGRESS,3,,0.0
qwen,general_task_aware,RAW_FULL,unneeded,NARRATIVE_PROGRESS,4,,0.0
qwen,general_task_aware,RAW_FULL,unneeded,NARRATIVE_PROGRESS,5,,0.0
qwen,general_task_aware,RAW_FULL,unneeded,NARRATIVE_PROGRESS,6,,0.0
qwen,general_task_aware,RAW_FULL,unneeded,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,0,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,1,0.95833333375,0.041666666666666664
qwen,general_task_aware,RAW_FULL,unneeded,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,2,2.399999424751442e-07,0.041666666666666664
qwen,general_task_aware,RAW_FULL,unneeded,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,3,2.399999424751442e-07,0.041666666666666664
qwen,general_task_aware,RAW_FULL,unneeded,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,4,2.399999424751442e-07,0.041666666666666664
qwen,general_task_aware,RAW_FULL,unneeded,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,5,2.399999424751442e-07,0.041666666666666664
qwen,general_task_aware,RAW_FULL,unneeded,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,6,2.399999424751442e-07,0.041666666666666664
qwen,general_task_aware,RAW_FULL,unneeded,NUMERIC_OR_DATE_LITERAL,0,0.16666666666666663,0.8333333333333334
qwen,general_task_aware,RAW_FULL,unneeded,NUMERIC_OR_DATE_LITERAL,1,1.1999999882661427e-08,0.8333333333333334
qwen,general_task_aware,RAW_FULL,unneeded,NUMERIC_OR_DATE_LITERAL,2,0.40000000719999995,0.5
qwen,general_task_aware,RAW_FULL,unneeded,NUMERIC_OR_DATE_LITERAL,3,1.9999999656405976e-08,0.5
qwen,general_task_aware,RAW_FULL,unneeded,NUMERIC_OR_DATE_LITERAL,4,1.9999999656405976e-08,0.5
qwen,general_task_aware,RAW_FULL,unneeded,NUMERIC_OR_DATE_LITERAL,5,1.9999999656405976e-08,0.5
qwen,general_task_aware,RAW_FULL,unneeded,NUMERIC_OR_DATE_LITERAL,6,1.9999999656405976e-08,0.5
qwen,general_task_aware,RAW_FULL,unneeded,RUNTIME_VARIABLE,0,0.038461538461538436,0.9615384615384616
qwen,general_task_aware,RAW_FULL,unneeded,RUNTIME_VARIABLE,1,0.48000000540800003,0.5
qwen,general_task_aware,RAW_FULL,unneeded,RUNTIME_VARIABLE,2,0.07692309538461506,0.46153846153846156
qwen,general_task_aware,RAW_FULL,unneeded,RUNTIME_VARIABLE,3,0.08333335319444402,0.4230769230769231
qwen,general_task_aware,RAW_FULL,unneeded,RUNTIME_VARIABLE,4,2.363636308899686e-08,0.4230769230769231
qwen,general_task_aware,RAW_FULL,unneeded,RUNTIME_VARIABLE,5,0.09090911239669364,0.38461538461538464
qwen,general_task_aware,RAW_FULL,unneeded,RUNTIME_VARIABLE,6,2.5999999264669782e-08,0.38461538461538464
